"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"2020"	"2020"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	101	117727	85.8
	"2020"	"2020"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"Unspecified fall"	"W19"	13	117727	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	117727	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	23	20535	112.0
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	11	20535	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"Black or African American"	"2054-5"	"COVID-19"	"U07.1"	15	20535	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	13	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	16	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	14	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	19	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	61	110824	55.0
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	20	110824	18.0
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	11	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	19	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	10	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	14	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Unspecified dementia"	"F03"	48	110824	43.3
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Parkinson disease"	"G20"	20	110824	18.0
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	25	110824	22.6
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	10	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	28	110824	25.3
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	147	110824	132.6
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Ischaemic cardiomyopathy"	"I25.5"	12	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	22	110824	19.9
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Cardiac arrhythmia, unspecified"	"I49.9"	20	110824	18.0
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	11	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	10	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	13	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	18	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	36	110824	32.5
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	16	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	14	110824	Unreliable
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	76	110824	68.6
	"2020"	"2020"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	19	110824	Unreliable
	"2020"	"2020"	"Allegany County, NY"	"36003"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	22	21529	102.2
	"2020"	"2020"	"Allegany County, NY"	"36003"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	10	21529	Unreliable
	"2020"	"2020"	"Allegany County, NY"	"36003"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	34	21529	157.9
	"2020"	"2020"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	17	22049	Unreliable
	"2020"	"2020"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	17	22049	Unreliable
	"2020"	"2020"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	11	22049	Unreliable
	"2020"	"2020"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	10	22049	Unreliable
	"2020"	"2020"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	34	22049	154.2
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Asian"	"A"	"Atherosclerotic heart disease"	"I25.1"	14	33809	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Asian"	"A"	"COVID-19"	"U07.1"	54	33809	159.7
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Septicaemia, unspecified"	"A41.9"	28	328534	8.5
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Coronavirus infection, unspecified"	"B34.2"	19	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	22	328534	6.7
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	20	328534	6.1
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	65	328534	19.8
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	65	328534	19.8
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	15	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Endometrium - Malignant neoplasms"	"C54.1"	17	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm of uterus, part unspecified"	"C55"	17	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm of ovary"	"C56"	21	328534	6.4
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm without specification of site"	"C80"	17	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	14	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	10	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	21	328534	6.4
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, without complications"	"E14.9"	40	328534	12.2
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hyperlipidaemia, unspecified"	"E78.5"	17	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified dementia"	"F03"	53	328534	16.1
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Alzheimer disease, unspecified"	"G30.9"	46	328534	14.0
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	16	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Essential (primary) hypertension"	"I10"	68	328534	20.7
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	30	328534	9.1
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	117	328534	35.6
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive renal disease with renal failure"	"I12.0"	31	328534	9.4
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	86	328534	26.2
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	158	328534	48.1
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	216	328534	65.7
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	10	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	26	328534	7.9
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Cerebral atherosclerosis"	"I67.2"	15	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	24	328534	7.3
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Generalized and unspecified atherosclerosis"	"I70.9"	10	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Bacterial pneumonia, unspecified"	"J15.9"	12	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Pneumonia, unspecified"	"J18.9"	41	328534	12.5
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	14	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	33	328534	10.0
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Asthma, unspecified"	"J45.9"	20	328534	6.1
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory disorder, unspecified"	"J98.9"	16	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic kidney disease, stage 5"	"N18.5"	15	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Urinary tract infection, site not specified"	"N39.0"	11	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Senility"	"R54"	11	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Other ill-defined and unspecified causes of mortality"	"R99"	11	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"COVID-19"	"U07.1"	694	328534	211.2
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	43	328534	13.1
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	328534	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	43	324631	13.2
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Chronic viral hepatitis C"	"B18.2"	11	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Coronavirus infection, unspecified"	"B34.2"	32	324631	9.9
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	32	324631	9.9
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	13	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	12	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	12	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	34	324631	10.5
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	91	324631	28.0
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	72	324631	22.2
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Endometrium - Malignant neoplasms"	"C54.1"	20	324631	6.2
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of uterus, part unspecified"	"C55"	20	324631	6.2
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	21	324631	6.5
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	13	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	13	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	14	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	25	324631	7.7
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	10	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	16	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	15	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	62	324631	19.1
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	24	324631	7.4
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Vascular dementia, unspecified"	"F01.9"	10	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	111	324631	34.2
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Parkinson disease"	"G20"	19	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	115	324631	35.4
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	37	324631	11.4
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	95	324631	29.3
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	35	324631	10.8
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	112	324631	34.5
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hypertensive renal disease with renal failure"	"I12.0"	27	324631	8.3
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	118	324631	36.3
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	194	324631	59.8
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	386	324631	118.9
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Other secondary pulmonary hypertension"	"I27.2"	10	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	21	324631	6.5
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	26	324631	8.0
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cardiovascular disease, unspecified"	"I51.6"	13	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Intracerebral haemorrhage, unspecified"	"I61.9"	11	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	12	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cerebral infarction, unspecified"	"I63.9"	19	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	32	324631	9.9
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cerebral atherosclerosis"	"I67.2"	26	324631	8.0
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	32	324631	9.9
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Generalized and unspecified atherosclerosis"	"I70.9"	11	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Bacterial pneumonia, unspecified"	"J15.9"	16	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Lobar pneumonia, unspecified"	"J18.1"	16	324631	Unreliable
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	78	324631	24.0
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	37	324631	11.4
	"2020"	"2020"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	67	324631	20.6
