"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"2022 "	"2022"	"Allegany County, NY"	"36003"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	10	21809	Unreliable
	"2022 "	"2022"	"Allegany County, NY"	"36003"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	23	21809	105.5
	"2022 "	"2022"	"Allegany County, NY"	"36003"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	11	21809	Unreliable
	"2022 "	"2022"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	14	22668	Unreliable
	"2022 "	"2022"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Unspecified dementia"	"F03"	17	22668	Unreliable
	"2022 "	"2022"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	18	22668	Unreliable
	"2022 "	"2022"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	23	22668	101.5
	"2022 "	"2022"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	10	22668	Unreliable
	"2022 "	"2022"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	17	22668	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Septicaemia, unspecified"	"A41.9"	39	324613	12.0
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	24	324613	7.4
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	41	324613	12.6
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	50	324613	15.4
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	58	324613	17.9
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Endometrium - Malignant neoplasms"	"C54.1"	23	324613	7.1
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm of uterus, part unspecified"	"C55"	12	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm of ovary"	"C56"	16	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm without specification of site"	"C80"	25	324613	7.7
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	14	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, without complications"	"E14.9"	30	324613	9.2
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hyperlipidaemia, unspecified"	"E78.5"	10	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Vascular dementia, unspecified"	"F01.9"	11	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified dementia"	"F03"	34	324613	10.5
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Alzheimer disease, unspecified"	"G30.9"	31	324613	9.5
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	13	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Essential (primary) hypertension"	"I10"	43	324613	13.2
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	20	324613	6.2
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	74	324613	22.8
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive renal disease with renal failure"	"I12.0"	19	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	58	324613	17.9
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	138	324613	42.5
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	165	324613	50.8
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	14	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Congestive heart failure"	"I50.0"	10	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Heart failure, unspecified"	"I50.9"	14	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Cardiovascular disease, unspecified"	"I51.6"	10	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Intracerebral haemorrhage, unspecified"	"I61.9"	11	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	24	324613	7.4
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	11	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Bacterial pneumonia, unspecified"	"J15.9"	13	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Pneumonia, unspecified"	"J18.9"	29	324613	8.9
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	20	324613	6.2
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Asthma, unspecified"	"J45.9"	12	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic kidney disease, stage 5"	"N18.5"	22	324613	6.8
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"COVID-19"	"U07.1"	130	324613	40.0
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Exposure to uncontrolled fire in building or structure"	"X00"	12	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	69	324613	21.3
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	324613	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	48	315333	15.2
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	17	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	30	315333	9.5
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	38	315333	12.1
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	76	315333	24.1
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	61	315333	19.3
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	10	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Endometrium - Malignant neoplasms"	"C54.1"	19	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of uterus, part unspecified"	"C55"	10	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	16	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	15	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	20	315333	6.3
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	10	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	11	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	67	315333	21.2
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	16	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Vascular dementia, unspecified"	"F01.9"	15	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	90	315333	28.5
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Parkinson disease"	"G20"	21	315333	6.7
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	78	315333	24.7
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	27	315333	8.6
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	80	315333	25.4
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	40	315333	12.7
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	71	315333	22.5
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hypertensive renal disease with renal failure"	"I12.0"	23	315333	7.3
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	88	315333	27.9
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	154	315333	48.8
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	246	315333	78.0
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Other secondary pulmonary hypertension"	"I27.2"	13	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	13	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	23	315333	7.3
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	10	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cardiovascular disease, unspecified"	"I51.6"	11	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cerebral infarction, unspecified"	"I63.9"	15	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	39	315333	12.4
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cerebral atherosclerosis"	"I67.2"	11	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	23	315333	7.3
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Bacterial pneumonia, unspecified"	"J15.9"	18	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	52	315333	16.5
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	30	315333	9.5
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	52	315333	16.5
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Asthma, unspecified"	"J45.9"	18	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	15	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Interstitial pulmonary disease, unspecified"	"J84.9"	16	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Vascular disorder of intestine, unspecified"	"K55.9"	10	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	20	315333	6.3
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	17	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	28	315333	8.9
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Senility"	"R54"	20	315333	6.3
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	215	315333	68.2
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified fall"	"W19"	19	315333	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	53	315333	16.8
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	38	315333	12.1
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Male"	"M"	"Asian"	"A"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	11	32136	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Male"	"M"	"Asian"	"A"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	11	32136	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Male"	"M"	"Asian"	"A"	"Atherosclerotic heart disease"	"I25.1"	13	32136	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Male"	"M"	"Asian"	"A"	"COVID-19"	"U07.1"	21	32136	65.3
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Male"	"M"	"Black or African American"	"2054-5"	"Septicaemia, unspecified"	"A41.9"	50	286150	17.5
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Male"	"M"	"Black or African American"	"2054-5"	"HIV disease resulting in multiple infections"	"B20.7"	15	286150	Unreliable
	"2022 "	"2022"	"Bronx County, NY"	"36005"	"Male"	"M"	"Black or African American"	"2054-5"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	17	286150	Unreliable
