"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"2021"	"2021"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	15	120920	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	111	120920	91.8
	"2021"	"2021"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	13	120920	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	15	120920	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	17	120920	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	17	120920	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	22	120920	18.2
	"2021"	"2021"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	41	120920	33.9
	"2021"	"2021"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	12	120920	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	11	120920	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	92	120920	76.1
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	16	21171	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	31	21171	146.4
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"Black or African American"	"2054-5"	"COVID-19"	"U07.1"	22	21171	103.9
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	20	115340	17.3
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	13	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	15	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	20	115340	17.3
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	59	115340	51.2
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	25	115340	21.7
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	11	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	14	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	21	115340	18.2
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	20	115340	17.3
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Unspecified dementia"	"F03"	45	115340	39.0
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Parkinson disease"	"G20"	14	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	32	115340	27.7
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	17	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	26	115340	22.5
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	130	115340	112.7
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	15	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	15	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	14	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	14	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	21	115340	18.2
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	33	115340	28.6
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	10	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	11	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	12	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	10	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	13	115340	Unreliable
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	106	115340	91.9
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	25	115340	21.7
	"2021"	"2021"	"Albany County, NY"	"36001"	"Male"	"M"	"White"	"2106-3"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	10	115340	Unreliable
	"2021"	"2021"	"Allegany County, NY"	"36003"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	17	21597	Unreliable
	"2021"	"2021"	"Allegany County, NY"	"36003"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	10	21597	Unreliable
	"2021"	"2021"	"Allegany County, NY"	"36003"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	14	21597	Unreliable
	"2021"	"2021"	"Allegany County, NY"	"36003"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	26	21597	120.4
	"2021"	"2021"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	12	22459	Unreliable
	"2021"	"2021"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Unspecified dementia"	"F03"	11	22459	Unreliable
	"2021"	"2021"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	23	22459	102.4
	"2021"	"2021"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	15	22459	Unreliable
	"2021"	"2021"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	18	22459	Unreliable
	"2021"	"2021"	"Allegany County, NY"	"36003"	"Male"	"M"	"White"	"2106-3"	"COVID-19"	"U07.1"	55	22459	244.9
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Asian"	"A"	"COVID-19"	"U07.1"	15	34390	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Septicaemia, unspecified"	"A41.9"	36	330817	10.9
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	27	330817	8.2
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	31	330817	9.4
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	44	330817	13.3
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	71	330817	21.5
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Endometrium - Malignant neoplasms"	"C54.1"	20	330817	6.0
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm of uterus, part unspecified"	"C55"	13	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm of ovary"	"C56"	16	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Malignant neoplasm without specification of site"	"C80"	14	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	12	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	16	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, without complications"	"E14.9"	46	330817	13.9
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hyperlipidaemia, unspecified"	"E78.5"	10	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified dementia"	"F03"	45	330817	13.6
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Alzheimer disease, unspecified"	"G30.9"	40	330817	12.1
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	10	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Essential (primary) hypertension"	"I10"	44	330817	13.3
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	21	330817	6.3
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	75	330817	22.7
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive renal disease with renal failure"	"I12.0"	20	330817	6.0
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	65	330817	19.6
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	135	330817	40.8
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	134	330817	40.5
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Other secondary pulmonary hypertension"	"I27.2"	11	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Congestive heart failure"	"I50.0"	21	330817	6.3
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Heart failure, unspecified"	"I50.9"	14	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Intracerebral haemorrhage, unspecified"	"I61.9"	13	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	38	330817	11.5
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Cerebral atherosclerosis"	"I67.2"	11	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Bacterial pneumonia, unspecified"	"J15.9"	21	330817	6.3
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Pneumonia, unspecified"	"J18.9"	34	330817	10.3
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	12	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	22	330817	6.7
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Asthma, unspecified"	"J45.9"	16	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	14	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic kidney disease, stage 5"	"N18.5"	14	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Urinary tract infection, site not specified"	"N39.0"	10	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Senility"	"R54"	10	330817	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"COVID-19"	"U07.1"	239	330817	72.2
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	66	330817	20.0
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	28	330817	8.5
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	41	329739	12.4
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	15	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	35	329739	10.6
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	14	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	14	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	41	329739	12.4
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	73	329739	22.1
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	89	329739	27.0
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	12	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Endometrium - Malignant neoplasms"	"C54.1"	19	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of uterus, part unspecified"	"C55"	19	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	29	329739	8.8
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	29	329739	8.8
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	16	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	42	329739	12.7
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	14	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Vascular dementia, unspecified"	"F01.9"	14	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	102	329739	30.9
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Parkinson disease"	"G20"	15	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	109	329739	33.1
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	32	329739	9.7
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	69	329739	20.9
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	33	329739	10.0
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	73	329739	22.1
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hypertensive renal disease with renal failure"	"I12.0"	22	329739	6.7
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	94	329739	28.5
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	135	329739	40.9
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	280	329739	84.9
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	12	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Endocarditis, valve unspecified"	"I38"	10	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	18	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	29	329739	8.8
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	12	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cardiovascular disease, unspecified"	"I51.6"	15	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Intracerebral haemorrhage, unspecified"	"I61.9"	10	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	11	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cerebral infarction, unspecified"	"I63.9"	11	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	45	329739	13.6
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cerebral atherosclerosis"	"I67.2"	23	329739	7.0
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	17	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Bacterial pneumonia, unspecified"	"J15.9"	15	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	63	329739	19.1
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	19	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	67	329739	20.3
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Asthma, unspecified"	"J45.9"	11	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	11	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Interstitial pulmonary disease, unspecified"	"J84.9"	15	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	18	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	16	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	21	329739	6.4
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Senility"	"R54"	13	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	10	329739	Unreliable
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	394	329739	119.5
	"2021"	"2021"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified fall"	"W19"	16	329739	Unreliable
